药品名称,厂家,start_date,减少数量,增加数量,期初金额(进价),期初金额占比,previous_增加数量,is_outlier,减少数量_adjusted
西咪替丁注射液,山东鲁抗,2023-05-31,700.0,0.0,1800.0,1.0,0.0,0,700.0
西咪替丁注射液,山东鲁抗,2023-06-30,1000.0,0.0,1296.0,1.0,0.0,0,1000.0
西咪替丁注射液,山东鲁抗,2023-07-31,1200.0,0.0,432.0,1.0,0.0,1,1139.9999999999998
西咪替丁注射液,山东鲁抗,2023-08-31,500.0,1000.0,432.0,1.0,0.0,0,500.0
西咪替丁注射液,山东鲁抗,2023-09-30,1700.0,1900.0,936.0,1.0,1000.0,1,1549.9999999999995
西咪替丁注射液,山东鲁抗,2023-10-31,1000.0,3000.0,2016.0,1.0,1900.0,0,1000.0
西咪替丁注射液,山东鲁抗,2023-11-30,1600.0,0.0,1368.0,1.0,3000.0,0,1600.0
西咪替丁注射液,山东鲁抗,2023-12-31,900.0,2000.0,1656.0,1.0,0.0,0,900.0
西咪替丁注射液,山东鲁抗,2024-01-31,1500.0,0.0,936.0,1.0,2000.0,0,1500.0
西咪替丁注射液,山东鲁抗,2024-02-29,1300.0,1000.0,792.0,1.0,0.0,0,1300.0
西咪替丁注射液,山东鲁抗,2024-03-31,500.0,3000.0,2160.0,1.0,1000.0,1,620.0
西咪替丁注射液,山东鲁抗,2024-04-30,1330.0,0.0,1346.4,1.0,3000.0,0,1330.0
西咪替丁注射液,山东鲁抗,2024-05-31,1000.0,0.0,770.4,1.0,0.0,0,1000.0
西咪替丁注射液,山东鲁抗,2024-06-30,400.0,500.0,554.4,1.0,0.0,1,430.0
西咪替丁注射液,山东鲁抗,2024-07-31,2300.0,1930.0,111.0,0.8,500.0,1,2059.9999999999995
西咪替丁注射液,山东鲁抗,2024-08-31,0.0,0.0,120.0,1.0,1930.0,1,120.00000000000001
西妥昔单抗注射液,默克,2018-01-31,8.0,15.0,65088.0,1.0,,0,8.0
西妥昔单抗注射液,默克,2018-02-28,62.0,36.0,17356.8,1.0,15.0,1,59.3
西妥昔单抗注射液,默克,2018-03-31,8.0,8.0,17356.8,1.0,36.0,0,8.0
西妥昔单抗注射液,默克,2018-04-30,0.0,0.0,17356.8,1.0,8.0,1,1.2000000000000002
西妥昔单抗注射液,默克,2018-05-31,30.0,26.0,34713.6,1.0,0.0,0,30.0
西妥昔单抗注射液,默克,2018-06-30,27.0,27.0,0.0,1.0,26.0,0,27.0
西妥昔单抗注射液,默克,2018-07-31,22.0,22.0,0.0,1.0,27.0,0,22.0
西妥昔单抗注射液,默克,2018-08-31,23.0,23.0,0.0,1.0,22.0,0,23.0
西妥昔单抗注射液,默克,2018-09-30,1.0,1.0,0.0,1.0,23.0,0,1.0
西妥昔单抗注射液,默克,2018-10-31,23.0,23.0,0.0,1.0,1.0,0,23.0
西妥昔单抗注射液,默克,2018-11-30,71.0,71.0,10360.0,1.0,23.0,1,58.699999999999974
西妥昔单抗注射液,默克,2018-12-31,133.0,158.0,97125.0,1.0,71.0,1,114.39999999999995
西妥昔单抗注射液,默克,2019-01-31,185.0,140.0,58275.0,1.0,158.0,1,169.39999999999998
西妥昔单抗注射液,默克,2019-02-28,70.0,75.0,90650.0,1.0,140.0,0,70.0
西妥昔单抗注射液,默克,2019-03-31,100.0,150.0,90650.0,1.0,75.0,0,100.0
西妥昔单抗注射液,默克,2019-04-30,195.0,150.0,58275.0,1.0,150.0,1,192.0
西妥昔单抗注射液,默克,2019-05-31,250.0,300.0,0.0,1.0,150.0,1,233.49999999999997
西妥昔单抗注射液,默克,2019-06-30,200.0,225.0,155400.0,1.0,300.0,0,200.0
西妥昔单抗注射液,默克,2019-07-31,270.0,225.0,64750.0,1.0,225.0,1,264.0
西妥昔单抗注射液,默克,2019-08-31,225.0,150.0,97125.0,1.0,225.0,0,225.0
西妥昔单抗注射液,默克,2019-09-30,375.0,375.0,97125.0,1.0,150.0,1,343.49999999999994
西妥昔单抗注射液,默克,2019-10-31,300.0,300.0,194250.0,1.0,375.0,0,300.0
西妥昔单抗注射液,默克,2019-11-30,225.0,300.0,97125.0,1.0,300.0,0,225.0
西妥昔单抗注射液,默克,2019-12-31,375.0,485.0,32375.0,1.0,300.0,0,375.0
西妥昔单抗注射液,默克,2020-01-31,225.0,375.0,388500.0,1.0,485.0,0,225.0
西妥昔单抗注射液,默克,2020-02-29,0.0,0.0,388500.0,1.0,375.0,1,67.50000000000001
西妥昔单抗注射液,默克,2020-03-31,0.0,0.0,388500.0,1.0,0.0,0,0.0
西妥昔单抗注射液,默克,2020-04-30,225.0,0.0,194250.0,1.0,0.0,0,225.0
西妥昔单抗注射液,默克,2020-05-31,225.0,150.0,97125.0,1.0,0.0,0,225.0
西妥昔单抗注射液,默克,2020-06-30,151.0,225.0,97125.0,1.0,150.0,0,151.0
西妥昔单抗注射液,默克,2020-07-31,375.0,300.0,97125.0,1.0,225.0,1,329.9999999999999
西妥昔单抗注射液,默克,2020-08-31,375.0,450.0,0.0,1.0,300.0,0,375.0
西妥昔单抗注射液,默克,2020-09-30,225.0,300.0,291375.0,1.0,450.0,0,225.0
西妥昔单抗注射液,默克,2020-10-31,300.0,225.0,97125.0,1.0,300.0,0,300.0
西妥昔单抗注射液,默克,2020-11-30,225.0,225.0,97125.0,1.0,225.0,0,225.0
西妥昔单抗注射液,默克,2020-12-31,150.0,75.0,97125.0,1.0,225.0,1,150.3
西妥昔单抗注射液,默克,2021-01-31,300.0,300.0,97125.0,1.0,75.0,0,300.0
西妥昔单抗注射液,默克,2021-02-28,225.0,534.0,194250.0,1.0,300.0,0,225.0
西妥昔单抗注射液,默克,2021-03-31,618.0,384.0,0.0,1.0,534.0,1,522.5999999999998
西妥昔单抗注射液,默克,2021-04-30,225.0,225.0,90326.25,1.0,384.0,0,225.0
西妥昔单抗注射液,默克,2021-05-31,300.0,225.0,0.0,1.0,225.0,0,300.0
西妥昔单抗注射液,默克,2021-06-30,150.0,225.0,0.0,1.0,225.0,0,150.0
西妥昔单抗注射液,默克,2021-07-31,150.0,150.0,0.0,1.0,225.0,0,150.0
西妥昔单抗注射液,默克,2021-08-31,160.0,150.0,90326.25,1.0,150.0,0,160.0
西妥昔单抗注射液,默克,2021-09-30,233.0,150.0,180652.5,1.0,150.0,0,233.0
西妥昔单抗注射液,默克,2021-10-31,75.0,150.0,90326.25,1.0,150.0,1,97.5
西妥昔单抗注射液,默克,2021-11-30,225.0,150.0,90326.25,1.0,150.0,0,225.0
西妥昔单抗注射液,默克,2021-12-31,182.0,332.0,90326.25,1.0,150.0,0,182.0
西妥昔单抗注射液,默克,2022-01-31,407.0,407.0,174750.0,1.0,332.0,1,354.7999999999999
西妥昔单抗注射液,默克,2022-02-28,150.0,75.0,87375.0,1.0,407.0,0,150.0
西妥昔单抗注射液,默克,2022-03-31,150.0,150.0,0.0,1.0,75.0,0,150.0
西妥昔单抗注射液,默克,2022-04-30,150.0,150.0,87375.0,1.0,150.0,0,150.0
西妥昔单抗注射液,默克,2022-05-31,150.0,150.0,87375.0,1.0,150.0,0,150.0
西妥昔单抗注射液,默克,2022-06-30,150.0,225.0,87375.0,1.0,150.0,0,150.0
西妥昔单抗注射液,默克,2022-07-31,150.0,0.0,87375.0,1.0,225.0,0,150.0
西妥昔单抗注射液,默克,2022-08-31,225.0,300.0,0.0,1.0,0.0,1,202.49999999999994
西妥昔单抗注射液,默克,2022-09-30,375.0,440.0,174750.0,1.0,300.0,1,329.9999999999999
西妥昔单抗注射液,默克,2022-10-31,153.0,65.0,147955.0,1.0,440.0,0,153.0
西妥昔单抗注射液,默克,2022-11-30,220.0,280.0,130480.0,1.0,65.0,0,220.0
西妥昔单抗注射液,默克,2022-12-31,170.0,210.0,258630.0,1.0,280.0,0,170.0
西妥昔单抗注射液,默克,2023-01-31,70.0,70.0,258630.0,1.0,210.0,1,94.0
西妥昔单抗注射液,默克,2023-02-28,319.0,167.0,95530.0,1.0,70.0,0,319.0
西妥昔单抗注射液,默克,2023-03-31,392.0,657.0,135431.25,1.0,167.0,1,386.9
西妥昔单抗注射液,默克,2023-04-30,225.0,70.0,200438.25,1.0,657.0,0,225.0
西妥昔单抗注射液,默克,2023-05-31,180.0,140.0,151683.0,1.0,70.0,0,180.0
西妥昔单抗注射液,默克,2023-06-30,140.0,350.0,75841.5,1.0,140.0,0,140.0
西妥昔单抗注射液,默克,2023-07-31,215.0,75.0,75841.5,1.0,350.0,0,215.0
西妥昔单抗注射液,默克,2023-08-31,215.0,140.0,70424.25,1.0,75.0,0,215.0
西妥昔单抗注射液,默克,2023-09-30,208.0,280.0,148432.65,1.0,140.0,0,208.0
西妥昔单抗注射液,默克,2023-10-31,277.0,210.0,75841.5,1.0,280.0,1,261.4
西妥昔单抗注射液,默克,2023-11-30,140.0,140.0,75841.5,1.0,210.0,0,140.0
西妥昔单抗注射液,默克,2023-12-31,280.0,486.0,75841.5,1.0,140.0,1,279.1
西妥昔单抗注射液,默克,2024-01-31,622.0,556.0,75083.4,1.0,486.0,1,519.3999999999997
西妥昔单抗注射液,默克,2024-02-29,210.0,0.0,75083.4,1.0,556.0,0,210.0
西妥昔单抗注射液,默克,2024-03-31,140.0,210.0,75083.4,1.0,0.0,0,140.0
西妥昔单抗注射液,默克,2024-04-30,280.0,280.0,150166.8,1.0,210.0,0,280.0
西妥昔单抗注射液,默克,2024-05-31,70.0,70.0,75083.4,1.0,280.0,1,91.0
西妥昔单抗注射液,默克,2024-06-30,140.0,240.0,182345.4,1.0,70.0,0,140.0
西妥昔单抗注射液,默克,2024-07-31,208.0,38.0,182345.4,1.0,240.0,0,208.0
西妥昔单抗注射液,默克,2024-08-31,0.0,0.0,0.0,1.0,38.0,1,21.000000000000004
西尼地平片,丰原涂山,2018-01-31,800.0,1600.0,39190.0,1.0,,0,800.0
西尼地平片,丰原涂山,2018-02-28,600.0,400.0,23514.0,1.0,1600.0,1,610.0
西尼地平片,丰原涂山,2018-03-31,800.0,800.0,15676.0,1.0,400.0,0,800.0
西尼地平片,丰原涂山,2018-04-30,1800.0,1400.0,15676.0,1.0,800.0,1,1649.9999999999995
西尼地平片,丰原涂山,2018-05-31,1000.0,1200.0,15676.0,1.0,1400.0,0,1000.0
西尼地平片,丰原涂山,2018-06-30,800.0,800.0,23514.0,1.0,1200.0,0,800.0
西尼地平片,丰原涂山,2018-07-31,1200.0,1200.0,7838.0,1.0,800.0,0,1200.0
西尼地平片,丰原涂山,2018-08-31,1000.0,1000.0,7838.0,1.0,1200.0,0,1000.0
西尼地平片,丰原涂山,2018-09-30,1600.0,2200.0,23514.0,1.0,1000.0,0,1600.0
西尼地平片,丰原涂山,2018-10-31,800.0,0.0,15676.0,1.0,2200.0,0,800.0
西尼地平片,丰原涂山,2018-11-30,1400.0,1400.0,0.0,1.0,0.0,0,1400.0
西尼地平片,丰原涂山,2018-12-31,1400.0,1800.0,23514.0,1.0,1400.0,0,1400.0
西尼地平片,丰原涂山,2019-01-31,1800.0,2600.0,39190.0,1.0,1800.0,1,1739.9999999999998
西尼地平片,丰原涂山,2019-02-28,800.0,0.0,47028.0,1.0,2600.0,0,800.0
西尼地平片,丰原涂山,2019-03-31,1400.0,1600.0,23514.0,1.0,0.0,0,1400.0
西尼地平片,丰原涂山,2019-04-30,1800.0,1800.0,7838.0,1.0,1600.0,0,1800.0
西尼地平片,丰原涂山,2019-05-31,1400.0,1000.0,15676.0,1.0,1800.0,0,1400.0
西尼地平片,丰原涂山,2019-06-30,1400.0,1400.0,31352.0,1.0,1000.0,0,1400.0
西尼地平片,丰原涂山,2019-07-31,2400.0,2200.0,15676.0,1.0,1400.0,1,2219.9999999999995
西尼地平片,丰原涂山,2019-08-31,1400.0,1000.0,7838.0,1.0,2200.0,0,1400.0
西尼地平片,丰原涂山,2019-09-30,1800.0,2000.0,15676.0,1.0,1000.0,0,1800.0
西尼地平片,丰原涂山,2019-10-31,1600.0,1800.0,7838.0,1.0,2000.0,0,1600.0
西尼地平片,丰原涂山,2019-11-30,1800.0,1600.0,7838.0,1.0,1800.0,0,1800.0
西尼地平片,丰原涂山,2019-12-31,2600.0,3000.0,23514.0,1.0,1600.0,1,2540.0
西尼地平片,丰原涂山,2020-01-31,1800.0,2400.0,54866.0,1.0,3000.0,0,1800.0
西尼地平片,丰原涂山,2020-02-29,600.0,0.0,54866.0,1.0,2400.0,1,840.0
西尼地平片,丰原涂山,2020-03-31,1200.0,1000.0,15676.0,1.0,0.0,0,1200.0
西尼地平片,丰原涂山,2020-04-30,1600.0,1200.0,15676.0,1.0,1000.0,0,1600.0
西尼地平片,丰原涂山,2020-05-31,1800.0,2600.0,15676.0,1.0,1200.0,0,1800.0
西尼地平片,丰原涂山,2020-06-30,1602.0,2200.0,39190.0,1.0,2600.0,0,1602.0
西尼地平片,丰原涂山,2020-07-31,1200.0,1200.0,31352.0,1.0,2200.0,0,1200.0
西尼地平片,丰原涂山,2020-08-31,2600.0,2600.0,31352.0,1.0,1200.0,1,2359.9999999999995
西尼地平片,丰原涂山,2020-09-30,1800.0,2600.0,62704.0,1.0,2600.0,0,1800.0
西尼地平片,丰原涂山,2020-10-31,1200.0,400.0,23514.0,1.0,2600.0,0,1200.0
西尼地平片,丰原涂山,2020-11-30,2600.0,2600.0,23122.1,1.0,400.0,0,2600.0
西尼地平片,丰原涂山,2020-12-31,2400.0,3000.0,23514.0,1.0,2600.0,0,2400.0
西尼地平片,丰原涂山,2021-01-31,3800.0,3400.0,23514.0,1.0,3000.0,1,3439.999999999999
西尼地平片,丰原涂山,2021-02-28,1200.0,1600.0,54866.0,1.0,3400.0,0,1200.0
西尼地平片,丰原涂山,2021-03-31,3200.0,3200.0,31352.0,1.0,1600.0,0,3200.0
西尼地平片,丰原涂山,2021-04-30,3600.0,3200.0,70542.0,1.0,3200.0,0,3600.0
西尼地平片,丰原涂山,2021-05-31,2800.0,3200.0,23514.0,1.0,3200.0,0,2800.0
西尼地平片,丰原涂山,2021-06-30,2600.0,2000.0,39190.0,1.0,3200.0,0,2600.0
西尼地平片,丰原涂山,2021-07-31,2600.0,2600.0,39190.0,1.0,2000.0,0,2600.0
西尼地平片,丰原涂山,2021-08-31,3000.0,3600.0,15676.0,1.0,2600.0,0,3000.0
西尼地平片,丰原涂山,2021-09-30,2400.0,3200.0,0.0,1.0,3600.0,1,2460.0
西尼地平片,丰原涂山,2021-10-31,2800.0,2600.0,39190.0,1.0,3200.0,0,2800.0
西尼地平片,丰原涂山,2021-11-30,3400.0,4200.0,31352.0,1.0,2600.0,1,3279.9999999999995
西尼地平片,丰原涂山,2021-12-31,3000.0,1800.0,39190.0,1.0,4200.0,0,3000.0
西尼地平片,丰原涂山,2022-01-31,3400.0,5400.0,94056.0,1.0,1800.0,0,3400.0
西尼地平片,丰原涂山,2022-02-28,2400.0,1200.0,23514.0,1.0,5400.0,0,2400.0
西尼地平片,丰原涂山,2022-03-31,2800.0,3000.0,47028.0,1.0,1200.0,0,2800.0
西尼地平片,丰原涂山,2022-04-30,2600.0,2800.0,39190.0,1.0,3000.0,0,2600.0
西尼地平片,丰原涂山,2022-05-31,2800.0,2200.0,54866.0,1.0,2800.0,0,2800.0
西尼地平片,丰原涂山,2022-06-30,2000.0,2000.0,39190.0,1.0,2200.0,1,2120.0
西尼地平片,丰原涂山,2022-07-31,3000.0,3000.0,23514.0,1.0,2000.0,0,3000.0
西尼地平片,丰原涂山,2022-08-31,2640.0,2400.0,21946.4,1.0,3000.0,0,2640.0
西尼地平片,丰原涂山,2022-09-30,2560.0,1800.0,23514.0,1.0,2400.0,0,2560.0
西尼地平片,丰原涂山,2022-10-31,3290.0,4440.0,70542.0,1.0,1800.0,1,3203.0
西尼地平片,丰原涂山,2022-11-30,2950.0,3800.0,23514.0,1.0,4440.0,0,2950.0
西尼地平片,丰原涂山,2022-12-31,2450.0,1800.0,84258.5,1.0,3800.0,0,2450.0
西尼地平片,丰原涂山,2023-01-31,3200.0,2400.0,52906.5,1.0,1800.0,0,3200.0
西尼地平片,丰原涂山,2023-02-28,2570.0,3200.0,38406.2,1.0,2400.0,0,2570.0
西尼地平片,丰原涂山,2023-03-31,2980.0,2800.0,30176.3,1.0,3200.0,0,2980.0
西尼地平片,丰原涂山,2023-04-30,3650.0,4200.0,61528.3,1.0,2800.0,1,3541.9999999999995
西尼地平片,丰原涂山,2023-05-31,2950.0,2200.0,47028.0,1.0,4200.0,0,2950.0
西尼地平片,丰原涂山,2023-06-30,2600.0,3400.0,68974.4,1.0,2200.0,0,2600.0
西尼地平片,丰原涂山,2023-07-31,4100.0,4300.0,62704.0,1.0,3400.0,1,3964.9999999999995
西尼地平片,丰原涂山,2023-08-31,2680.0,1880.0,31352.0,1.0,4300.0,0,2680.0
西尼地平片,丰原涂山,2023-09-30,3400.0,5200.0,7838.0,1.0,1880.0,0,3400.0
西尼地平片,丰原涂山,2023-10-31,8283.0,6853.0,61236.0,1.0,5200.0,1,7028.099999999997
西尼地平片,丰原涂山,2023-11-30,3170.0,3400.0,31638.6,1.0,6853.0,0,3170.0
西尼地平片,丰原涂山,2023-12-31,4600.0,4600.0,40143.6,1.0,3400.0,0,4600.0
西尼地平片,丰原涂山,2024-01-31,6460.0,7200.0,102060.0,1.0,4600.0,0,6460.0
西尼地平片,丰原涂山,2024-02-29,1940.0,1600.0,93214.8,1.0,7200.0,1,2162.0
西尼地平片,丰原涂山,2024-03-31,3860.0,3400.0,45586.8,1.0,1600.0,0,3860.0
西尼地平片,丰原涂山,2024-04-30,6360.0,7220.0,81648.0,1.0,3400.0,0,6360.0
西尼地平片,丰原涂山,2024-05-31,2450.0,400.0,32319.0,1.0,7220.0,0,2450.0
西尼地平片,丰原涂山,2024-06-30,3030.0,3400.0,51710.4,1.0,400.0,0,3030.0
西尼地平片,丰原涂山,2024-07-31,4720.0,5800.0,61236.0,1.0,3400.0,0,4720.0
西尼地平片,丰原涂山,2024-08-31,2400.0,1200.0,40824.0,1.0,5800.0,0,2400.0
西罗莫司片,爱尔兰辉瑞,2018-01-31,218.0,340.0,29151.6,1.0,,0,218.0
西罗莫司片,爱尔兰辉瑞,2018-02-28,114.0,84.0,42012.6,1.0,340.0,1,119.2
西罗莫司片,爱尔兰辉瑞,2018-03-31,118.0,70.0,36868.2,1.0,84.0,0,118.0
西罗莫司片,爱尔兰辉瑞,2018-04-30,158.0,108.0,0.0,1.0,70.0,0,158.0
西罗莫司片,爱尔兰辉瑞,2018-05-31,103.0,140.0,7287.9,1.0,108.0,1,105.2
西罗莫司片,爱尔兰辉瑞,2018-06-30,66.0,60.0,15861.9,1.0,140.0,1,75.25
西罗莫司片,爱尔兰辉瑞,2018-07-31,223.0,230.0,21435.0,1.0,60.0,1,221.5
西罗莫司片,爱尔兰辉瑞,2018-08-31,167.0,187.0,46299.6,1.0,230.0,0,167.0
西罗莫司片,爱尔兰辉瑞,2018-09-30,209.0,231.0,0.0,1.0,187.0,0,209.0
西罗莫司片,爱尔兰辉瑞,2018-10-31,152.0,96.0,10288.8,1.0,231.0,0,152.0
西罗莫司片,爱尔兰辉瑞,2018-11-30,182.0,194.0,25722.0,1.0,96.0,0,182.0
西罗莫司片,爱尔兰辉瑞,2018-12-31,90.0,124.0,30009.0,1.0,194.0,0,90.0
西罗莫司片,爱尔兰辉瑞,2019-01-31,204.0,330.0,84025.2,1.0,124.0,0,204.0
西罗莫司片,爱尔兰辉瑞,2019-02-28,208.0,108.0,41155.2,1.0,330.0,0,208.0
西罗莫司片,爱尔兰辉瑞,2019-03-31,96.0,108.0,20577.6,1.0,108.0,0,96.0
西罗莫司片,爱尔兰辉瑞,2019-04-30,204.0,240.0,10288.8,1.0,108.0,0,204.0
西罗莫司片,爱尔兰辉瑞,2019-05-31,264.0,156.0,25722.0,1.0,240.0,1,247.19999999999996
西罗莫司片,爱尔兰辉瑞,2019-06-30,168.0,289.0,15433.2,1.0,156.0,0,168.0
西罗莫司片,爱尔兰辉瑞,2019-07-31,176.0,60.0,28294.2,1.0,289.0,0,176.0
西罗莫司片,爱尔兰辉瑞,2019-08-31,216.0,240.0,15433.2,1.0,60.0,0,216.0
西罗莫司片,爱尔兰辉瑞,2019-09-30,368.0,332.0,0.0,1.0,240.0,1,336.79999999999995
西罗莫司片,爱尔兰辉瑞,2019-10-31,258.0,288.0,10288.8,1.0,332.0,0,258.0
西罗莫司片,爱尔兰辉瑞,2019-11-30,270.0,240.0,4287.0,1.0,288.0,0,270.0
西罗莫司片,爱尔兰辉瑞,2019-12-31,468.0,532.0,30009.0,1.0,240.0,1,437.99999999999994
西罗莫司片,爱尔兰辉瑞,2020-01-31,196.0,182.0,21435.0,1.0,532.0,0,196.0
西罗莫司片,爱尔兰辉瑞,2020-02-29,102.0,100.0,3429.6,1.0,182.0,1,130.2
西罗莫司片,爱尔兰辉瑞,2020-03-31,203.0,233.0,0.0,1.0,100.0,0,203.0
西罗莫司片,爱尔兰辉瑞,2020-04-30,336.0,336.0,25722.0,1.0,233.0,0,336.0
西罗莫司片,爱尔兰辉瑞,2020-05-31,190.0,130.0,6001.8,1.0,336.0,0,190.0
西罗莫司片,爱尔兰辉瑞,2020-06-30,205.0,264.0,51444.0,1.0,130.0,0,205.0
西罗莫司片,爱尔兰辉瑞,2020-07-31,240.0,240.0,25722.0,1.0,264.0,0,240.0
西罗莫司片,爱尔兰辉瑞,2020-08-31,360.0,600.0,0.0,1.0,240.0,1,352.79999999999995
西罗莫司片,爱尔兰辉瑞,2020-09-30,186.0,0.0,48871.8,1.0,600.0,1,187.2
西罗莫司片,爱尔兰辉瑞,2020-10-31,294.0,240.0,23149.8,1.0,0.0,0,294.0
西罗莫司片,爱尔兰辉瑞,2020-11-30,360.0,360.0,23149.8,1.0,240.0,0,360.0
西罗莫司片,爱尔兰辉瑞,2020-12-31,227.0,467.0,148758.9,1.0,360.0,0,227.0
西罗莫司片,爱尔兰辉瑞,2021-01-31,384.0,240.0,87454.8,1.0,467.0,1,376.79999999999995
西罗莫司片,爱尔兰辉瑞,2021-02-28,96.0,0.0,41155.2,1.0,240.0,1,123.0
西罗莫司片,爱尔兰辉瑞,2021-03-31,318.0,400.0,51444.0,1.0,0.0,0,318.0
西罗莫司片,爱尔兰辉瑞,2021-04-30,272.0,130.0,53158.8,1.0,400.0,0,272.0
西罗莫司片,爱尔兰辉瑞,2021-05-31,216.0,260.0,54873.6,1.0,130.0,0,216.0
西罗莫司片,爱尔兰辉瑞,2021-06-30,278.0,270.0,48871.8,1.0,260.0,0,278.0
西罗莫司片,爱尔兰辉瑞,2021-07-31,276.0,340.0,44584.8,1.0,270.0,0,276.0
西罗莫司片,爱尔兰辉瑞,2021-08-31,308.0,350.0,50586.6,1.0,340.0,0,308.0
西罗莫司片,爱尔兰辉瑞,2021-09-30,372.0,400.0,48871.8,1.0,350.0,1,355.79999999999995
西罗莫司片,爱尔兰辉瑞,2021-10-31,258.0,170.0,85740.0,1.0,400.0,0,258.0
西罗莫司片,爱尔兰辉瑞,2021-11-30,470.0,540.0,66877.2,1.0,170.0,1,440.5999999999999
西罗莫司片,爱尔兰辉瑞,2021-12-31,240.0,210.0,72021.6,1.0,540.0,1,245.4
西罗莫司片,爱尔兰辉瑞,2022-01-31,352.0,525.0,112748.1,1.0,210.0,0,352.0
西罗莫司片,爱尔兰辉瑞,2022-02-28,335.0,150.0,30437.7,1.0,525.0,0,335.0
西罗莫司片,爱尔兰辉瑞,2022-03-31,360.0,510.0,111033.3,1.0,150.0,0,360.0
西罗莫司片,爱尔兰辉瑞,2022-04-30,332.0,392.0,65162.4,1.0,510.0,0,332.0
西罗莫司片,爱尔兰辉瑞,2022-05-31,372.0,300.0,128610.0,1.0,392.0,0,372.0
西罗莫司片,爱尔兰辉瑞,2022-06-30,276.0,320.0,61732.8,1.0,300.0,0,276.0
西罗莫司片,爱尔兰辉瑞,2022-07-31,380.0,340.0,68592.0,1.0,320.0,1,377.6
西罗莫司片,爱尔兰辉瑞,2022-08-31,364.0,240.0,72021.6,1.0,340.0,0,364.0
西罗莫司片,爱尔兰辉瑞,2022-09-30,416.0,540.0,95171.4,1.0,240.0,1,405.2
西罗莫司片,爱尔兰辉瑞,2022-10-31,436.0,216.0,31723.8,1.0,540.0,1,430.0
西罗莫司片,爱尔兰辉瑞,2022-11-30,410.0,410.0,0.0,1.0,216.0,0,410.0
西罗莫司片,爱尔兰辉瑞,2022-12-31,520.0,520.0,10288.8,1.0,410.0,1,494.79999999999995
西罗莫司片,爱尔兰辉瑞,2023-01-31,672.0,732.0,51444.0,1.0,520.0,1,626.3999999999999
西罗莫司片,爱尔兰辉瑞,2023-02-28,180.0,120.0,0.0,1.0,732.0,1,235.20000000000002
西罗莫司片,爱尔兰辉瑞,2023-03-31,482.0,602.0,0.0,1.0,120.0,0,482.0
西罗莫司片,爱尔兰辉瑞,2023-04-30,492.0,372.0,51444.0,1.0,602.0,0,492.0
西罗莫司片,爱尔兰辉瑞,2023-05-31,460.0,754.0,0.0,1.0,372.0,0,460.0
西罗莫司片,爱尔兰辉瑞,2023-06-30,501.0,240.0,65591.1,1.0,754.0,0,501.0
西罗莫司片,爱尔兰辉瑞,2023-07-31,821.0,908.0,0.0,1.0,240.0,1,776.3
西罗莫司片,爱尔兰辉瑞,2023-08-31,526.0,406.0,0.0,1.0,908.0,0,526.0
西罗莫司片,爱尔兰辉瑞,2023-09-30,664.0,664.0,0.0,1.0,406.0,0,664.0
西罗莫司片,爱尔兰辉瑞,2023-10-31,721.0,721.0,0.0,1.0,664.0,0,721.0
西罗莫司片,爱尔兰辉瑞,2023-11-30,70.0,70.0,0.0,1.0,721.0,1,187.0
西罗莫司片,爱尔兰辉瑞,2023-12-31,0.0,0.0,0.0,1.0,70.0,1,21.000000000000004
西罗莫司片,爱尔兰辉瑞,2024-01-31,300.0,300.0,71182.95,1.0,0.0,0,300.0
西罗莫司片,爱尔兰辉瑞,2024-02-29,1064.0,1064.0,106323.9,1.0,300.0,1,961.0999999999998
西罗莫司片,爱尔兰辉瑞,2024-03-31,710.0,830.0,54063.0,1.0,1064.0,0,710.0
西罗莫司片,爱尔兰辉瑞,2024-04-30,1012.0,1072.0,36042.0,1.0,830.0,0,1012.0
西罗莫司片,爱尔兰辉瑞,2024-05-31,616.0,660.0,85299.4,1.0,1072.0,0,616.0
西罗莫司片,爱尔兰辉瑞,2024-06-30,764.0,780.0,54063.0,1.0,660.0,0,764.0
西罗莫司片,爱尔兰辉瑞,2024-07-31,750.0,630.0,54063.0,1.0,780.0,0,750.0
西罗莫司片,爱尔兰辉瑞,2024-08-31,546.0,840.0,162189.0,1.0,630.0,1,567.0
贝伐珠单抗注射液,罗氏制药,2018-01-31,80.0,80.0,79920.0,0.2,,0,80.0
贝伐珠单抗注射液,罗氏制药,2018-02-28,120.0,120.0,0.0,0.25,80.0,1,118.0
贝伐珠单抗注射液,罗氏制药,2018-03-31,57.0,87.0,0.0,0.25,120.0,1,59.3
贝伐珠单抗注射液,罗氏制药,2018-04-30,60.0,67.0,73926.0,0.4,87.0,0,60.0
贝伐珠单抗注射液,罗氏制药,2018-05-31,74.0,67.0,0.0,0.25,67.0,0,74.0
贝伐珠单抗注射液,罗氏制药,2018-06-30,95.0,67.0,0.0,0.25,67.0,0,95.0
贝伐珠单抗注射液,罗氏制药,2018-07-31,69.0,67.0,133866.0,0.8,67.0,0,69.0
贝伐珠单抗注射液,罗氏制药,2018-08-31,67.0,67.0,0.0,0.0,67.0,0,67.0
贝伐珠单抗注射液,罗氏制药,2018-09-30,181.0,181.0,0.0,0.0,67.0,1,155.19999999999993
贝伐珠单抗注射液,罗氏制药,2018-10-31,161.0,161.0,71567.62,0.2,181.0,0,161.0
贝伐珠单抗注射液,罗氏制药,2018-11-30,62.0,67.0,0.0,0.0,161.0,1,63.5
