药品名称,厂家,增加数量,减少数量,期初金额(进价),start_date,end_date
氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
浓氯化钠注射液,湖北天圣康迪,0.0,-3000.0,1476.0,2018-01-22,2018-01-28
生理氯化钠溶液,"外用,沪百特",0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钠注射液,沪百特,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
复方氯化钠注射液,皖丰原无为,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,华瑞制药,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖,津金耀氨基,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,沪信谊金朱,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,湖北科伦,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,湖北科伦,1800.0,-600.0,672.0,2018-01-22,2018-01-28
葡萄糖注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钠注射液,四川科伦,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
葡萄糖氯化钠钾注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
果糖注射液,皖丰原,0.0,0.0,3656.4,2018-01-22,2018-01-28
葡萄糖注射液,辰欣,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钾缓释片,杭州民生,0.0,0.0,0.0,2018-01-22,2018-01-28
复方氯化钠注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钾缓释片,粤迈特兴华,0.0,0.0,0.0,2018-01-22,2018-01-28
门冬氨酸钾镁口服溶液,沪旭东海普,0.0,0.0,0.0,2018-01-22,2018-01-28
门冬氨酸钾镁注射液,杭州民生,0.0,0.0,0.0,2018-01-22,2018-01-28
门冬氨酸钾镁注射液,齐鲁制药,0.0,0.0,0.0,2018-01-22,2018-01-28
门冬氨酸钾镁片,匈牙利吉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
门冬氨酸钾镁片,浙江众益,150.0,-20.0,0.0,2018-01-22,2018-01-28
门冬氨酸钾镁注射液,匈牙利吉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
复方氯化钠注射液,石四药,0.0,0.0,0.0,2018-01-22,2018-01-28
乳酸钠林格注射液,丰原,0.0,0.0,0.0,2018-01-22,2018-01-28
乳酸钠林格注射液,中国大冢,0.0,0.0,0.0,2018-01-22,2018-01-28
碳酸氢钠,沪虹光,0.0,0.0,0.0,2018-01-22,2018-01-28
乳酸钠林格注射液,湖南科伦,0.0,0.0,0.0,2018-01-22,2018-01-28
碳酸氢钠注射液,津金耀,0.0,0.0,0.0,2018-01-22,2018-01-28
碳酸氢钠,苏无锡七厂,0.0,0.0,0.0,2018-01-22,2018-01-28
碳酸氢钠注射液,石药银湖,0.0,0.0,816.0,2018-01-22,2018-01-28
碳酸氢钠注射液,回音必江西东亚,640.0,-640.0,912.0,2018-01-22,2018-01-28
碳酸氢钠,"原料药,南昌白云",30.0,-30.0,0.0,2018-01-22,2018-01-28
低钙腹膜透析液[乳酸盐-G1.5%],百特,0.0,0.0,0.0,2018-01-22,2018-01-28
低钙腹膜透析液[乳酸盐-G2.5%],百特,0.0,0.0,0.0,2018-01-22,2018-01-28
低钙腹膜透析液[乳酸盐-G4.25%],百特,0.0,0.0,0.0,2018-01-22,2018-01-28
口服补液盐散[3],西安安健,720.0,-720.0,31696.8,2018-01-22,2018-01-28
口服补液盐散[2],沪衡山,0.0,0.0,0.0,2018-01-22,2018-01-28
高渗枸橼酸盐嘌呤溶液,上海输血,0.0,0.0,0.0,2018-01-22,2018-01-28
二巯丙磺钠注射液,沪禾丰,0.0,0.0,4188.8,2018-01-22,2018-01-28
青霉胺片,沪信谊,80.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿托品注射液,河南润弘,0.0,-600.0,1440.0,2018-01-22,2018-01-28
注射用硫代硫酸钠,沪新亚药业,0.0,-50.0,4060.0,2018-01-22,2018-01-28
碘解磷定注射液,开封制药,0.0,0.0,2400.0,2018-01-22,2018-01-28
硫酸阿托品注射液,津金耀,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿托品注射液,芜湖康奇,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿托品注射液,沪禾丰,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿托品注射液,沪禾丰,0.0,0.0,0.0,2018-01-22,2018-01-28
氯解磷定注射液,沪旭东海普,0.0,0.0,0.0,2018-01-22,2018-01-28
碘解磷定注射液,开开援生,0.0,0.0,0.0,2018-01-22,2018-01-28
氟马西尼注射液,海南灵康,0.0,0.0,3000.0,2018-01-22,2018-01-28
氟吗西尼注射液,浙江奥托康,0.0,0.0,0.0,2018-01-22,2018-01-28
亚甲蓝注射液,苏济川,0.0,-10.0,1837.5,2018-01-22,2018-01-28
盐酸戊乙奎醚注射液,成都力思特,0.0,0.0,16473.6,2018-01-22,2018-01-28
药用炭胶囊,冀长天药业,0.0,0.0,1709.12,2018-01-22,2018-01-28
注射用甲磺酸去铁胺,瑞士诺华,0.0,0.0,0.0,2018-01-22,2018-01-28
乙酰胺注射液,鲁新华制药,0.0,0.0,0.0,2018-01-22,2018-01-28
破伤风抗毒素,兰州生物所,0.0,0.0,0.0,2018-01-22,2018-01-28
肉毒抗毒素,兰州生物所,0.0,0.0,0.0,2018-01-22,2018-01-28
肉毒抗毒素,兰州生物所,0.0,0.0,0.0,2018-01-22,2018-01-28
破伤风人免疫球蛋白,蓉生,0.0,0.0,0.0,2018-01-22,2018-01-28
碘化油注射液,烟台鲁银,0.0,-120.0,117480.0,2018-01-22,2018-01-28
碘佛醇注射液,江苏恒瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
碘比醇注射液,法国加柏,0.0,0.0,0.0,2018-01-22,2018-01-28
碘海醇注射液,沪通用电气,0.0,0.0,0.0,2018-01-22,2018-01-28
碘海醇注射液,沪通用电气,0.0,0.0,0.0,2018-01-22,2018-01-28
碘海醇,沪通用电气,0.0,0.0,0.0,2018-01-22,2018-01-28
碘海醇注射液,沪通用电气,0.0,0.0,0.0,2018-01-22,2018-01-28
碘海醇注射液,沪通用电气,0.0,0.0,0.0,2018-01-22,2018-01-28
碘克沙醇注射液,江苏恒瑞,30.0,-30.0,60210.0,2018-01-22,2018-01-28
碘海醇注射液,扬子江药业,0.0,0.0,0.0,2018-01-22,2018-01-28
碘海醇注射液,扬子江药业,360.0,-384.0,69759.36,2018-01-22,2018-01-28
碘化油注射液,法国加柏,0.0,0.0,0.0,2018-01-22,2018-01-28
钆塞酸二钠注射液,拜耳,0.0,0.0,0.0,2018-01-22,2018-01-28
碘克沙醇注射液,爱尔兰通用,0.0,0.0,0.0,2018-01-22,2018-01-28
钆喷酸葡胺注射液,京北陆,0.0,0.0,0.0,2018-01-22,2018-01-28
碳酸氢钠注射液,湖南康源,0.0,0.0,0.0,2018-01-22,2018-01-28
碘普罗胺注射液,拜耳,0.0,0.0,0.0,2018-01-22,2018-01-28
碘普罗胺,广州先灵,0.0,0.0,0.0,2018-01-22,2018-01-28
复方泛影葡胺注射液,沪旭东海普,0.0,0.0,0.0,2018-01-22,2018-01-28
复方泛影葡胺注射液,沪旭东海普,0.0,-150.0,16500.0,2018-01-22,2018-01-28
钆双胺注射液,爱尔兰通用,0.0,0.0,0.0,2018-01-22,2018-01-28
钆喷酸葡胺注射液,广州康臣,0.0,0.0,0.0,2018-01-22,2018-01-28
钆喷酸葡胺注射液,广州康臣,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸钡[2型]干混悬剂,青岛,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸钡[2型]干混悬剂,青岛东风,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸钡[1型]干混悬剂,青岛,0.0,0.0,0.0,2018-01-22,2018-01-28
结核菌素纯蛋白衍生物,京祥瑞生物,0.0,0.0,0.0,2018-01-22,2018-01-28
结核菌素纯蛋白衍生物,京祥瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
二硫化硒洗剂,沪新亚高邮,0.0,0.0,0.0,2018-01-22,2018-01-28
二硫化硒洗剂,苏迪赛诺,300.0,-100.0,0.0,2018-01-22,2018-01-28
曲安奈德鼻喷雾剂,南京星银,360.0,-280.0,4891.4,2018-01-22,2018-01-28
丙酸倍氯米松乳膏,津金耀,1800.0,-100.0,1536.0,2018-01-22,2018-01-28
丙酸氯倍他索乳膏,粤顺德顺峰,0.0,0.0,0.0,2018-01-22,2018-01-28
曲安奈德新霉素贴膏,广东恒健,0.0,0.0,0.0,2018-01-22,2018-01-28
丁酸氢化可的松乳膏,津金耀,0.0,0.0,0.0,2018-01-22,2018-01-28
丁酸氢化可的松乳膏,重庆华邦,0.0,0.0,4014.5,2018-01-22,2018-01-28
曲安奈德鼻喷雾剂,南京星银,0.0,0.0,0.0,2018-01-22,2018-01-28
哈西奈德,天津天骄,0.0,0.0,0.0,2018-01-22,2018-01-28
糠酸莫米松乳膏,华润三九,300.0,0.0,2065.5,2018-01-22,2018-01-28
卤米松/三氯生乳膏,瑞士,200.0,0.0,1166.8,2018-01-22,2018-01-28
醋酸曲安奈德益康唑乳膏,江苏恒瑞,200.0,0.0,0.0,2018-01-22,2018-01-28
曲咪新乳膏,粤顺峰,0.0,0.0,0.0,2018-01-22,2018-01-28
曲安奈德益康唑乳膏,西安杨森,0.0,-130.0,8430.3,2018-01-22,2018-01-28
阿达帕林凝胶,法国高德美,0.0,0.0,0.0,2018-01-22,2018-01-28
阿维A胶囊,重庆华邦,0.0,0.0,0.0,2018-01-22,2018-01-28
复方利多卡因乳膏,京同方,0.0,0.0,0.0,2018-01-22,2018-01-28
曲安奈德新霉素贴膏,沪卫材厂,0.0,0.0,0.0,2018-01-22,2018-01-28
干扰素,皖安科生物,0.0,0.0,0.0,2018-01-22,2018-01-28
重组人干扰素a-2b凝胶,兆科,0.0,0.0,0.0,2018-01-22,2018-01-28
咪喹莫特乳膏,珠海联邦,0.0,0.0,3848.0,2018-01-22,2018-01-28
米诺地尔搽剂,晋安特生物,60.0,-60.0,13860.0,2018-01-22,2018-01-28
硫软膏,福元药业,0.0,0.0,0.0,2018-01-22,2018-01-28
酞丁安,京协和,0.0,0.0,0.0,2018-01-22,2018-01-28
酞丁安乳膏,皖芜湖三益,0.0,0.0,0.0,2018-01-22,2018-01-28
维A酸片,鲁良福,50.0,0.0,14500.0,2018-01-22,2018-01-28
甲磺酸伊马替尼片,苏豪森,0.0,0.0,0.0,2018-01-22,2018-01-28
维A酸乳膏,宁臣功,0.0,0.0,0.0,2018-01-22,2018-01-28
维A酸乳膏,鲁方明,0.0,0.0,0.0,2018-01-22,2018-01-28
维A酸乳膏,渝华邦,0.0,0.0,0.0,2018-01-22,2018-01-28
乙氧苯柳胺软膏,鲁新华制药,0.0,-100.0,1900.0,2018-01-22,2018-01-28
异维A酸软胶囊,信谊延安,0.0,0.0,1068.3,2018-01-22,2018-01-28
重组人表皮生长因子凝胶,桂林华诺威,0.0,0.0,0.0,2018-01-22,2018-01-28
重组牛碱性成纤维细胞生长因子外用溶液,珠海亿胜,0.0,0.0,0.0,2018-01-22,2018-01-28
氟米龙滴眼液,苏州参天,0.0,-300.0,10230.0,2018-01-22,2018-01-28
布林佐胺滴眼液,爱尔康,0.0,0.0,9605.4,2018-01-22,2018-01-28
盐酸卡替洛尔滴眼液,中国大冢,240.0,0.0,0.0,2018-01-22,2018-01-28
吡诺克辛滴眼液,日本参天,0.0,0.0,4488.0,2018-01-22,2018-01-28
苄达赖氨酸滴眼液,浙莎普爱思,0.0,0.0,0.0,2018-01-22,2018-01-28
玻璃酸钠滴眼液,苏州参天,0.0,0.0,0.0,2018-01-22,2018-01-28
玻璃酸钠,正大福瑞达,0.0,0.0,0.0,2018-01-22,2018-01-28
玻璃酸钠注射液,鲁正大福瑞,60.0,-120.0,29167.6,2018-01-22,2018-01-28
他克莫司滴眼液,日本千寿,0.0,-1.0,898.0,2018-01-22,2018-01-28
环孢素滴眼液,华北制药,0.0,0.0,0.0,2018-01-22,2018-01-28
重组人干扰素a2b滴眼液,安科,50.0,-25.0,550.0,2018-01-22,2018-01-28
还原型谷胱甘肽,日本Senju,0.0,0.0,0.0,2018-01-22,2018-01-28
玻璃酸钠滴眼液,日本参天,1200.0,-600.0,16623.0,2018-01-22,2018-01-28
玻璃酸钠滴眼液[捐赠],齐鲁,0.0,0.0,0.0,2018-01-22,2018-01-28
卡巴胆碱注射液,正大福瑞达,10.0,-10.0,2600.0,2018-01-22,2018-01-28
硫酸锌尿囊素滴眼液,鲁博士伦,0.0,0.0,0.0,2018-01-22,2018-01-28
卵磷脂络合碘片,日本第一,0.0,0.0,17943.12,2018-01-22,2018-01-28
洛度沙胺滴眼液,比爱尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
萘敏维滴眼液,中国大冢,120.0,0.0,980.0,2018-01-22,2018-01-28
色甘酸钠滴眼液,安徽双科,0.0,0.0,158.0,2018-01-22,2018-01-28
色甘酸钠滴眼液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
玻璃酸钠滴眼液,德国,0.0,0.0,566.64,2018-01-22,2018-01-28
托吡卡胺滴眼液,鲁博士伦,0.0,-500.0,6000.0,2018-01-22,2018-01-28
托吡卡胺滴眼液,安徽双科,0.0,0.0,0.0,2018-01-22,2018-01-28
复方托吡卡胺滴眼液,永光制药,0.0,0.0,0.0,2018-01-22,2018-01-28
托吡卡胺滴眼液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
复方托吡卡胺滴眼液,日本参天,0.0,-100.0,3960.0,2018-01-22,2018-01-28
小牛血去蛋白提取物眼用凝胶,沈阳兴齐,0.0,0.0,19170.0,2018-01-22,2018-01-28
垂体后叶注射液,宁新百药业,0.0,0.0,0.0,2018-01-22,2018-01-28
七叶洋地黄双苷滴眼液,德国施图伦,4320.0,-1440.0,819.0,2018-01-22,2018-01-28
康柏西普眼用注射液,成都康弘,0.0,0.0,16650.0,2018-01-22,2018-01-28
荧光素钠注射液,美国爱尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用六氟化硫微泡,沪博莱科,0.0,0.0,0.0,2018-01-22,2018-01-28
荧光素钠注射液,广州明兴,0.0,0.0,0.0,2018-01-22,2018-01-28
四味珍层冰硼滴眼液[珍视明滴眼液],江西天施康,0.0,0.0,0.0,2018-01-22,2018-01-28
重组牛碱性成纤维细胞生长因子滴眼液,珠海,240.0,0.0,506.16,2018-01-22,2018-01-28
阿替卡因肾上腺素,法国碧兰,0.0,0.0,0.0,2018-01-22,2018-01-28
阿替卡因肾上腺素,日本森田,0.0,0.0,0.0,2018-01-22,2018-01-28
丙酸氟替卡松鼻喷雾剂,葛兰素,0.0,-20.0,5992.2,2018-01-22,2018-01-28
丙酸氟替卡松吸入气雾剂,葛兰素,48.0,-48.0,7700.4,2018-01-22,2018-01-28
碘甘油,沪运佳黄浦,0.0,0.0,680.0,2018-01-22,2018-01-28
盐酸羟甲唑啉喷雾剂,杭州民生,0.0,0.0,0.0,2018-01-22,2018-01-28
西吡氯铵漱口液,南京恒生,0.0,0.0,0.0,2018-01-22,2018-01-28
缩宫素注射液,丰原马鞍山,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸地芬尼多,莒南制药,0.0,0.0,0.0,2018-01-22,2018-01-28
聚多卡醇注射液,德国,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸麻黄碱,自制,0.0,0.0,0.0,2018-01-22,2018-01-28
垂体后叶,沪第一生化,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸利托君,海南卓泰,0.0,0.0,0.0,2018-01-22,2018-01-28
缩宫素注射液,沪禾丰,0.0,0.0,6240.0,2018-01-22,2018-01-28
盐酸利托君注射液,广东众生,800.0,-400.0,22471.5,2018-01-22,2018-01-28
去氧孕烯炔雌醇片,荷兰欧加农,0.0,0.0,0.0,2018-01-22,2018-01-28
复方莪术油栓,唐山太阳石,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸利托君片,广东先强,400.0,-300.0,0.0,2018-01-22,2018-01-28
卡前列甲酯栓,东北总厂,0.0,0.0,18744.0,2018-01-22,2018-01-28
米非司酮片,京紫竹,0.0,0.0,0.0,2018-01-22,2018-01-28
米非司酮片,武汉九珑人福,0.0,0.0,7280.0,2018-01-22,2018-01-28
米索前列醇片,华润紫竹,200.0,0.0,357.6,2018-01-22,2018-01-28
阴道用乳杆菌活菌胶囊,内蒙古双奇,200.0,-200.0,9027.0,2018-01-22,2018-01-28
乳酸菌阴道胶囊,西安正浩,0.0,0.0,0.0,2018-01-22,2018-01-28
门冬酰胺片,沪朝辉,0.0,0.0,0.0,2018-01-22,2018-01-28
垂体后叶注射液,安徽宏业,0.0,0.0,0.0,2018-01-22,2018-01-28
依沙吖啶,苏天禾迪赛诺,0.0,0.0,0.0,2018-01-22,2018-01-28
乳酸依沙吖啶注射液,青海,0.0,0.0,0.0,2018-01-22,2018-01-28
爱特福84消毒液[2型],苏爱特福,0.0,0.0,0.0,2018-01-22,2018-01-28
苯酚,重庆西南,0.0,0.0,0.0,2018-01-22,2018-01-28
苯酚,沪中试,0.0,0.0,0.0,2018-01-22,2018-01-28
健之素复合醇手消毒液,北京长江脉武汉,0.0,0.0,0.0,2018-01-22,2018-01-28
碘酊,苏常熟星海,0.0,0.0,0.0,2018-01-22,2018-01-28
碘酊,苏常熟星海,200.0,-229.0,5694.0,2018-01-22,2018-01-28
碘酊,广东恒健,0.0,0.0,0.0,2018-01-22,2018-01-28
血透机用柠檬酸消毒液,山东利尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
高锰酸钾外用片,济南,0.0,-60.0,8668.0,2018-01-22,2018-01-28
蓝清牌高锰酸钾消毒片,济南清华,0.0,0.0,0.0,2018-01-22,2018-01-28
甘氨冲洗液,南昌新福,0.0,-40.0,25920.0,2018-01-22,2018-01-28
葡萄糖酸氯已定醇皮肤消毒液,山东利尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
汞溴红溶液,沪运佳黄浦,0.0,0.0,0.0,2018-01-22,2018-01-28
过氧化氢溶液,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
过氧化氢溶液,皖蚌埠,0.0,0.0,0.0,2018-01-22,2018-01-28
过氧化氢溶液,河北健宁,0.0,-35.0,4378.8,2018-01-22,2018-01-28
洁芙柔速干手消毒液,上海利康,0.0,0.0,0.0,2018-01-22,2018-01-28
爱特福碘伏消毒剂,苏爱特福,1200.0,-455.0,2312.0,2018-01-22,2018-01-28
3M爱护佳免洗手消毒液,沪西西艾尔,0.0,0.0,0.0,2018-01-22,2018-01-28
安多福0.1%PVP-1消毒液,深圳,0.0,-68.0,3112.2,2018-01-22,2018-01-28
柠檬酸透析机消毒液,上海利康,0.0,0.0,0.0,2018-01-22,2018-01-28
硼酸,京燕京,0.0,0.0,0.0,2018-01-22,2018-01-28
硼酸,南昌白云,0.0,0.0,0.0,2018-01-22,2018-01-28
84消毒液,德州安捷高科,0.0,0.0,0.0,2018-01-22,2018-01-28
蓝杉免洗手消毒凝胶,浙长兴蓝杉,0.0,0.0,0.0,2018-01-22,2018-01-28
3M免洗外科速干手消毒液9202,沪西西艾尔,0.0,0.0,0.0,2018-01-22,2018-01-28
软皂,京,0.0,0.0,0.0,2018-01-22,2018-01-28
软皂,南昌白云,0.0,0.0,0.0,2018-01-22,2018-01-28
安多福0.5%PVP-I消毒液,深圳,0.0,0.0,0.0,2018-01-22,2018-01-28
安多福0.5%PVP-I消毒液,深圳,0.0,0.0,0.0,2018-01-22,2018-01-28
甲氨蝶呤注射液,辉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
齐洁牌75%乙醇消毒液,天帆,0.0,0.0,0.0,2018-01-22,2018-01-28
三氯乙酸,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
三效热原灭活剂,山西大通,0.0,0.0,0.0,2018-01-22,2018-01-28
齐洁牌84消毒液,合肥天帆,120.0,-117.0,339.72,2018-01-22,2018-01-28
诗乐氏消毒液,深圳诗乐氏,0.0,0.0,0.0,2018-01-22,2018-01-28
友南牌2%戊二醛消毒液[中性强化],沪医工院,0.0,0.0,0.0,2018-01-22,2018-01-28
邻苯二甲醛消毒液,山东利尔康,30.0,-30.0,3840.0,2018-01-22,2018-01-28
术野消毒液,深圳安多福,0.0,0.0,0.0,2018-01-22,2018-01-28
醋酸奥曲肽注射液,苏州天马,0.0,0.0,0.0,2018-01-22,2018-01-28
乙醇,合肥天帆,100.0,-40.0,337.5,2018-01-22,2018-01-28
乙醇,德州默霖,0.0,0.0,0.0,2018-01-22,2018-01-28
舒霖笔,通化东宝,0.0,0.0,4500.0,2018-01-22,2018-01-28
苯扎氯铵贴,沪强生,120.0,0.0,0.0,2018-01-22,2018-01-28
碘液微型盖,广州百特,0.0,-1440.0,4128.0,2018-01-22,2018-01-28
胰岛素笔式注射器,珠海联邦,0.0,-15.0,23520.0,2018-01-22,2018-01-28
笔式胰岛素注射器,波兰,0.0,0.0,0.0,2018-01-22,2018-01-28
灭菌注射用水,苏方强制药,0.0,0.0,0.0,2018-01-22,2018-01-28
灭菌注射用水,皖双鹤药业,0.0,0.0,0.0,2018-01-22,2018-01-28
白凡士林,南昌白云,0.0,0.0,0.0,2018-01-22,2018-01-28
苯甲酸,江西,0.0,0.0,0.0,2018-01-22,2018-01-28
苯甲酸苄酯,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
蓖麻油,湖南尔康,20.0,-20.0,0.0,2018-01-22,2018-01-28
苯酚,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
冰醋酸,台山新宁,0.0,0.0,0.0,2018-01-22,2018-01-28
冰醋酸,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
薄荷脑,黄山天目,0.0,0.0,0.0,2018-01-22,2018-01-28
康必利75%酒精消毒剂,深圳安多福,0.0,0.0,0.0,2018-01-22,2018-01-28
利尔康过氧乙酸消毒液,山东利尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
达克罗宁,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸丁卡因,京燕京,20.0,-20.0,0.0,2018-01-22,2018-01-28
碘,自贡鸿鹤,0.0,0.0,0.0,2018-01-22,2018-01-28
蜂蜡,北京同仁堂蜂业,0.0,0.0,0.0,2018-01-22,2018-01-28
依托泊苷胶囊,日本,0.0,0.0,0.0,2018-01-22,2018-01-28
氟尿嘧啶,"原料药,南通精华",0.0,0.0,0.0,2018-01-22,2018-01-28
枸橼酸钾,台山新宁,40.0,-40.0,0.0,2018-01-22,2018-01-28
枸橼酸钠,台山新宁,40.0,-40.0,0.0,2018-01-22,2018-01-28
火棉胶,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
硫代硫酸钠,广州,0.0,0.0,0.0,2018-01-22,2018-01-28
得时笔2,赛诺菲,72.0,-36.0,5760.0,2018-01-22,2018-01-28
硫酸亚铁,徐州,0.0,0.0,0.0,2018-01-22,2018-01-28
炉甘石,京燕京,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钠,"原料药,江苏勤奋",0.0,0.0,0.0,2018-01-22,2018-01-28
氯霉素,南京白敬宇,0.0,0.0,0.0,2018-01-22,2018-01-28
脲素,湖南,0.0,0.0,0.0,2018-01-22,2018-01-28
枸橼酸,台山新宁,40.0,-40.0,0.0,2018-01-22,2018-01-28
偏重亚硫酸钠,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
鞣酸,温州立仁,0.0,0.0,0.0,2018-01-22,2018-01-28
升华硫,闽三明天泰,0.0,0.0,0.0,2018-01-22,2018-01-28
升华硫,南昌白云,0.0,0.0,0.0,2018-01-22,2018-01-28
水合氯醛,青岛宇龙,0.0,0.0,0.0,2018-01-22,2018-01-28
水杨酸,镇江前进,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]催乳素放射免疫分析药盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
羧甲基纤维素钠,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
羧甲基纤维素钠,湖南尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
磷酸二氢钠,湘九典,0.0,0.0,0.0,2018-01-22,2018-01-28
磷酸氢二钠,湘九典,0.0,0.0,0.0,2018-01-22,2018-01-28
维生素E,"原料药,浙江新昌",0.0,0.0,0.0,2018-01-22,2018-01-28
醋酸氯己定,锦州九泰,0.0,0.0,0.0,2018-01-22,2018-01-28
亚硝酸钠,台山新宁,0.0,0.0,0.0,2018-01-22,2018-01-28
麻黄素,赤峰艾克,0.0,0.0,0.0,2018-01-22,2018-01-28
氧化锌,南昌白云,0.0,0.0,0.0,2018-01-22,2018-01-28
氧化锌,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
樟脑,苏嘉福,0.0,0.0,0.0,2018-01-22,2018-01-28
硬脂酸,湖南尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
鱼石脂,湖北,0.0,0.0,0.0,2018-01-22,2018-01-28
樟脑,苏州优合,0.0,0.0,0.0,2018-01-22,2018-01-28
樟脑,广州黄浦,0.0,0.0,0.0,2018-01-22,2018-01-28
樟脑,浙江,0.0,0.0,0.0,2018-01-22,2018-01-28
替吉奥胶囊,苏恒瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
醋酸阿比特龙片,成都盛迪,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用紫杉醇[白蛋白结合型],江苏恒瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]醛固酮放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
蜂蜡,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
聚乙二醇4000散,重庆华森,0.0,0.0,0.0,2018-01-22,2018-01-28
三乙醇胺,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
司盘-60,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
聚山梨酯80,湖南尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
十二烷基硫酸钠,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
