start_date,减少数量,增加数量,期初金额(进价),期初金额占比,药品名称,厂家,previous_增加数量
2022-11-30,102.0,180.0,35532.0,1.0,碳酸司维拉姆片,赛诺菲,90.0
2022-12-31,178.0,10.0,19035.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-01-31,180.0,270.0,35955.0,1.0,碳酸司维拉姆片,赛诺菲,10.0
2023-02-28,204.0,180.0,19035.0,1.0,碳酸司维拉姆片,赛诺菲,270.0
2023-03-31,246.0,180.0,25380.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-04-30,372.0,450.0,38070.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-05-31,208.0,180.0,29610.0,1.0,碳酸司维拉姆片,赛诺菲,450.0
2023-06-30,184.0,360.0,14805.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-07-31,364.0,180.0,49491.0,1.0,碳酸司维拉姆片,赛诺菲,360.0
2023-08-31,152.0,180.0,42723.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-09-30,250.0,180.0,29610.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-10-31,230.0,360.0,31725.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2023-11-30,250.0,270.0,38070.0,1.0,碳酸司维拉姆片,赛诺菲,360.0
2023-12-31,300.0,180.0,31725.0,1.0,碳酸司维拉姆片,赛诺菲,270.0
2024-01-31,270.0,270.0,29610.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2024-02-29,300.0,360.0,6345.0,1.0,碳酸司维拉姆片,赛诺菲,270.0
2024-03-31,120.0,180.0,35955.0,1.0,碳酸司维拉姆片,赛诺菲,360.0
2024-04-30,280.0,360.0,48645.0,1.0,碳酸司维拉姆片,赛诺菲,180.0
2024-05-31,270.0,450.0,48645.0,1.0,碳酸司维拉姆片,赛诺菲,360.0
2024-06-30,300.0,160.0,59220.0,1.0,碳酸司维拉姆片,赛诺菲,450.0
2024-07-31,555.0,355.0,52875.0,1.0,碳酸司维拉姆片,赛诺菲,160.0
2024-08-31,180.0,360.0,52875.0,1.0,碳酸司维拉姆片,赛诺菲,355.0
2020-06-30,0.0,0.0,0.0,0.0,碳酸镧咀嚼片,湘明瑞,
2020-07-31,60.0,100.0,13080.0,0.75,碳酸镧咀嚼片,湘明瑞,0.0
2020-08-31,0.0,40.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,100.0
2020-09-30,20.0,0.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2020-10-31,0.0,0.0,13080.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2020-11-30,0.0,10.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2020-12-31,10.0,0.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,10.0
2021-01-31,10.0,0.0,10900.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2021-02-28,20.0,0.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2021-03-31,60.0,120.0,10900.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2021-04-30,20.0,0.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,120.0
2021-05-31,50.0,40.0,6540.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2021-06-30,30.0,40.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2021-07-31,10.0,0.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2021-08-31,60.0,40.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2021-09-30,20.0,40.0,10900.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2021-10-31,40.0,40.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2021-11-30,30.0,0.0,6540.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2021-12-31,30.0,40.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2022-01-31,60.0,120.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2022-02-28,30.0,0.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,120.0
2022-03-31,40.0,40.0,6540.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2022-04-30,30.0,40.0,6540.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2022-05-31,60.0,40.0,4360.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2022-06-30,100.0,80.0,4360.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2022-07-31,90.0,120.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,80.0
2022-08-31,50.0,40.0,13080.0,1.0,碳酸镧咀嚼片,湘明瑞,120.0
2022-09-30,130.0,160.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2022-10-31,80.0,40.0,13080.0,1.0,碳酸镧咀嚼片,湘明瑞,160.0
2022-11-30,90.0,80.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2022-12-31,220.0,240.0,28340.0,1.0,碳酸镧咀嚼片,湘明瑞,80.0
2023-01-31,40.0,120.0,32700.0,1.0,碳酸镧咀嚼片,湘明瑞,240.0
2023-02-28,80.0,0.0,15260.0,1.0,碳酸镧咀嚼片,湘明瑞,120.0
2023-03-31,80.0,120.0,26160.0,1.0,碳酸镧咀嚼片,湘明瑞,0.0
2023-04-30,80.0,40.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,120.0
2023-05-31,50.0,80.0,15260.0,0.8,碳酸镧咀嚼片,湘明瑞,40.0
2023-06-30,110.0,80.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,80.0
2023-07-31,40.0,40.0,17440.0,1.0,碳酸镧咀嚼片,湘明瑞,80.0
2023-08-31,80.0,80.0,17440.0,0.75,碳酸镧咀嚼片,湘明瑞,40.0
2023-09-30,100.0,80.0,17440.0,0.75,碳酸镧咀嚼片,湘明瑞,80.0
2023-10-31,20.0,40.0,13080.0,1.0,碳酸镧咀嚼片,湘明瑞,80.0
2023-11-30,40.0,0.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2023-12-31,40.0,40.0,8720.0,0.75,碳酸镧咀嚼片,湘明瑞,0.0
2024-01-31,40.0,120.0,17440.0,0.6,碳酸镧咀嚼片,湘明瑞,40.0
2024-02-29,70.0,40.0,4360.0,1.0,碳酸镧咀嚼片,湘明瑞,120.0
2024-03-31,10.0,0.0,8720.0,1.0,碳酸镧咀嚼片,湘明瑞,40.0
2024-04-30,98.0,58.0,0.0,0.6215954875100725,碳酸镧咀嚼片,湘明瑞,0.0
2024-05-31,0.0,0.0,0.0,0.0,碳酸镧咀嚼片,湘明瑞,58.0
2024-06-30,0.0,0.0,0.0,0.0,碳酸镧咀嚼片,湘明瑞,0.0
2024-07-31,0.0,0.0,0.0,0.0,碳酸镧咀嚼片,湘明瑞,0.0
2024-08-31,0.0,0.0,0.0,0.0,碳酸镧咀嚼片,湘明瑞,0.0
2018-01-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,
2018-02-28,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-03-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-04-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-05-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-06-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-07-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-08-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-09-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-10-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-11-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2018-12-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-01-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-02-28,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-03-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-04-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-05-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-06-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-07-31,36.0,36.0,10548.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2019-08-31,48.0,108.0,19338.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,36.0
2019-09-30,174.0,144.0,22854.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,108.0
2019-10-31,144.0,180.0,33402.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,144.0
2019-11-30,300.0,504.0,79110.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2019-12-31,485.0,341.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,504.0
2020-01-31,186.0,360.0,66660.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,341.0
2020-02-29,84.0,0.0,50661.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2020-03-31,348.0,180.0,45328.8,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2020-04-30,228.0,360.0,47995.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2020-05-31,216.0,180.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2020-06-30,181.0,360.0,63993.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2020-07-31,360.0,288.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2020-08-31,468.0,576.0,95990.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,288.0
2020-09-30,288.0,180.0,47995.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,576.0
2020-10-31,252.0,252.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2020-11-30,684.0,756.0,7999.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,252.0
2020-12-31,252.0,180.0,23997.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,756.0
2021-01-31,396.0,684.0,87991.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2021-02-28,468.0,360.0,63993.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,684.0
2021-03-31,648.0,1260.0,79992.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2021-04-30,288.0,0.0,175982.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,1260.0
2021-05-31,612.0,360.0,103989.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2021-06-30,504.0,144.0,87991.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2021-07-31,216.0,396.0,71992.8,1.0,碳酸镧咀嚼片[福斯利诺],英国,144.0
2021-08-31,720.0,684.0,71992.8,1.0,碳酸镧咀嚼片[福斯利诺],英国,396.0
2021-09-30,756.0,540.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,684.0
2021-10-31,324.0,288.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,540.0
2021-11-30,684.0,648.0,95990.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,288.0
2021-12-31,504.0,864.0,95990.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,648.0
2022-01-31,504.0,0.0,63993.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,864.0
2022-02-28,288.0,504.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2022-03-31,540.0,252.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,504.0
2022-04-30,432.0,540.0,71992.8,1.0,碳酸镧咀嚼片[福斯利诺],英国,252.0
2022-05-31,540.0,360.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,540.0
2022-06-30,468.0,612.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2022-07-31,396.0,396.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,612.0
2022-08-31,468.0,324.0,47995.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,396.0
2022-09-30,540.0,864.0,23997.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,324.0
2022-10-31,324.0,180.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,864.0
2022-11-30,324.0,144.0,47995.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2022-12-31,432.0,540.0,63993.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,144.0
2023-01-31,288.0,576.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,540.0
2023-02-28,360.0,0.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,576.0
2023-03-31,180.0,360.0,79992.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2023-04-30,504.0,360.0,71992.8,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2023-05-31,180.0,180.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2023-06-30,324.0,540.0,63993.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2023-07-31,468.0,216.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,540.0
2023-08-31,180.0,360.0,47995.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,216.0
2023-09-30,396.0,252.0,63993.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2023-10-31,144.0,324.0,39996.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,252.0
2023-11-30,360.0,180.0,23997.6,1.0,碳酸镧咀嚼片[福斯利诺],英国,324.0
2023-12-31,324.0,360.0,55994.4,1.0,碳酸镧咀嚼片[福斯利诺],英国,180.0
2024-01-31,324.0,360.0,79992.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2024-02-29,288.0,252.0,47995.2,1.0,碳酸镧咀嚼片[福斯利诺],英国,360.0
2024-03-31,72.0,108.0,31996.8,1.0,碳酸镧咀嚼片[福斯利诺],英国,252.0
2024-04-30,168.0,24.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,108.0
2024-05-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,24.0
2024-06-30,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2024-07-31,0.0,0.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2024-08-31,20.0,20.0,0.0,1.0,碳酸镧咀嚼片[福斯利诺],英国,0.0
2020-06-30,0.0,0.0,0.0,1.0,磷酸芦可替尼片,诺华制药,
2020-07-31,45.0,60.0,0.0,1.0,磷酸芦可替尼片,诺华制药,0.0
2020-08-31,110.0,140.0,190740.0,1.0,磷酸芦可替尼片,诺华制药,60.0
2020-09-30,155.0,164.0,291312.0,1.0,磷酸芦可替尼片,诺华制药,140.0
2020-10-31,124.0,208.0,187272.0,1.0,磷酸芦可替尼片,诺华制药,164.0
2020-11-30,160.0,104.0,388416.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2020-12-31,166.0,208.0,534072.0,1.0,磷酸芦可替尼片,诺华制药,104.0
2021-01-31,180.0,208.0,596496.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2021-02-28,110.0,104.0,506328.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2021-03-31,226.0,238.0,256632.0,1.0,磷酸芦可替尼片,诺华制药,104.0
2021-04-30,229.0,208.0,357204.0,1.0,磷酸芦可替尼片,诺华制药,238.0
2021-05-31,191.0,208.0,312120.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2021-06-30,214.0,208.0,291312.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2021-07-31,184.0,104.0,409224.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2021-08-31,238.0,408.0,360672.0,1.0,磷酸芦可替尼片,诺华制药,104.0
2021-09-30,210.0,258.0,527136.0,1.0,磷酸芦可替尼片,诺华制药,408.0
2021-10-31,211.0,254.0,346800.0,1.0,磷酸芦可替尼片,诺华制药,258.0
2021-11-30,231.0,442.0,443904.0,1.0,磷酸芦可替尼片,诺华制药,254.0
2021-12-31,331.0,183.0,603432.0,1.0,磷酸芦可替尼片,诺华制药,442.0
2022-01-31,615.0,485.0,219300.0,1.0,磷酸芦可替尼片,诺华制药,183.0
2022-02-28,191.0,292.0,780450.0,1.0,磷酸芦可替尼片,诺华制药,485.0
2022-03-31,387.0,520.0,574050.0,1.0,磷酸芦可替尼片,诺华制药,292.0
2022-04-30,200.0,0.0,554700.0,1.0,磷酸芦可替尼片,诺华制药,520.0
2022-05-31,330.0,520.0,335400.0,1.0,磷酸芦可替尼片,诺华制药,0.0
2022-06-30,208.0,104.0,509550.0,1.0,磷酸芦可替尼片,诺华制药,520.0
2022-07-31,208.0,109.0,287025.0,1.0,磷酸芦可替尼片,诺华制药,104.0
2022-08-31,363.0,368.0,638550.0,1.0,磷酸芦可替尼片,诺华制药,109.0
2022-09-30,238.0,416.0,303150.0,1.0,磷酸芦可替尼片,诺华制药,368.0
2022-10-31,258.0,104.0,638550.0,1.0,磷酸芦可替尼片,诺华制药,416.0
2022-11-30,222.0,312.0,335400.0,1.0,磷酸芦可替尼片,诺华制药,104.0
2022-12-31,342.0,352.0,1070700.0,1.0,磷酸芦可替尼片,诺华制药,312.0
2023-01-31,248.0,208.0,909450.0,1.0,磷酸芦可替尼片,诺华制药,352.0
2023-02-28,178.0,0.0,335400.0,1.0,磷酸芦可替尼片,诺华制药,208.0
2023-03-31,312.0,416.0,509550.0,1.0,磷酸芦可替尼片,诺华制药,0.0
2023-04-30,114.0,104.0,638550.0,1.0,磷酸芦可替尼片,诺华制药,416.0
2023-05-31,218.0,456.0,735300.0,1.0,磷酸芦可替尼片,诺华制药,104.0
2023-06-30,268.0,288.0,1199700.0,1.0,磷酸芦可替尼片,诺华制药,456.0
2023-07-31,302.0,0.0,496650.0,1.0,磷酸芦可替尼片,诺华制药,288.0
2023-08-31,288.0,528.0,638550.0,1.0,磷酸芦可替尼片,诺华制药,0.0
2023-09-30,222.0,98.0,474075.0,1.0,磷酸芦可替尼片,诺华制药,528.0
2023-10-31,294.0,294.0,377325.0,1.0,磷酸芦可替尼片,诺华制药,98.0
2023-11-30,284.0,245.0,474075.0,1.0,磷酸芦可替尼片,诺华制药,294.0
2023-12-31,225.0,140.0,0.0,1.0,磷酸芦可替尼片,诺华制药,245.0
2024-01-31,566.0,630.0,454381.2,1.0,磷酸芦可替尼片,诺华制药,140.0
2024-02-29,204.0,147.0,457493.4,1.0,磷酸芦可替尼片,诺华制药,630.0
2024-03-31,314.0,343.0,395249.4,1.0,磷酸芦可替尼片,诺华制药,147.0
2024-04-30,372.0,392.0,516625.2,1.0,磷酸芦可替尼片,诺华制药,343.0
2024-05-31,285.0,245.0,395249.4,1.0,磷酸芦可替尼片,诺华制药,392.0
2024-06-30,275.0,294.0,575757.0,1.0,磷酸芦可替尼片,诺华制药,245.0
2024-07-31,362.0,441.0,242751.6,1.0,磷酸芦可替尼片,诺华制药,294.0
2024-08-31,215.0,245.0,578869.2,1.0,磷酸芦可替尼片,诺华制药,441.0
2020-06-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,
2020-07-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2020-08-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2020-09-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2020-10-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2020-11-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2020-12-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-01-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-02-28,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-03-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-04-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-05-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-06-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-07-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-08-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-09-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-10-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-11-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2021-12-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-01-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-02-28,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-03-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-04-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-05-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-06-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-07-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-08-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-09-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-10-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-11-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2022-12-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-01-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-02-28,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-03-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-04-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-05-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-06-30,0.0,5.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2023-07-31,46.0,61.0,10176.6,1.0,索凡替尼胶囊,和记黄埔,5.0
2023-08-31,36.0,20.0,20353.2,1.0,索凡替尼胶囊,和记黄埔,61.0
2023-09-30,44.0,65.0,20353.2,1.0,索凡替尼胶囊,和记黄埔,20.0
2023-10-31,25.0,20.0,40706.4,1.0,索凡替尼胶囊,和记黄埔,65.0
2023-11-30,34.0,40.0,40706.4,1.0,索凡替尼胶囊,和记黄埔,20.0
2023-12-31,24.0,16.0,20353.2,1.0,索凡替尼胶囊,和记黄埔,40.0
2024-01-31,36.0,30.0,36635.76,1.0,索凡替尼胶囊,和记黄埔,16.0
2024-02-29,35.0,36.0,42741.72,1.0,索凡替尼胶囊,和记黄埔,30.0
2024-03-31,21.0,22.0,28494.48,1.0,索凡替尼胶囊,和记黄埔,36.0
2024-04-30,14.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,22.0
2024-05-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2024-06-30,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2024-07-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2024-08-31,0.0,0.0,0.0,1.0,索凡替尼胶囊,和记黄埔,0.0
2020-06-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,
2020-07-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2020-08-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2020-09-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2020-10-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2020-11-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2020-12-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-01-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-02-28,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-03-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-04-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-05-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-06-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-07-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-08-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-09-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-10-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-11-30,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2021-12-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2022-01-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2022-02-28,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2022-03-31,0.0,0.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2022-04-30,1.0,16.0,0.0,0.0,索磷布韦维帕他韦片,吉利德,0.0
2022-05-31,8.0,0.0,23030.0,1.0,索磷布韦维帕他韦片,吉利德,16.0
2022-06-30,2.0,0.0,16450.0,1.0,索磷布韦维帕他韦片,吉利德,0.0
2022-07-31,17.0,24.0,0.0,0.75,索磷布韦维帕他韦片,吉利德,0.0
2022-08-31,4.0,0.0,26320.0,1.0,索磷布韦维帕他韦片,吉利德,24.0
2022-09-30,18.0,16.0,39480.0,1.0,索磷布韦维帕他韦片,吉利德,0.0
2022-10-31,23.0,25.0,49350.0,1.0,索磷布韦维帕他韦片,吉利德,16.0
2022-11-30,8.0,10.0,32900.0,1.0,索磷布韦维帕他韦片,吉利德,25.0
2022-12-31,4.0,0.0,32900.0,1.0,索磷布韦维帕他韦片,吉利德,10.0
2023-01-31,6.0,10.0,32900.0,0.8,索磷布韦维帕他韦片,吉利德,0.0
2023-02-28,4.0,0.0,19740.0,1.0,索磷布韦维帕他韦片,吉利德,10.0
2023-03-31,8.0,5.0,9870.0,0.75,索磷布韦维帕他韦片,吉利德,0.0
2023-04-30,13.0,16.0,36190.0,1.0,索磷布韦维帕他韦片,吉利德,5.0
2023-05-31,11.0,5.0,6580.0,1.0,索磷布韦维帕他韦片,吉利德,16.0
2023-06-30,4.0,6.0,19740.0,0.75,索磷布韦维帕他韦片,吉利德,5.0
2023-07-31,16.0,25.0,29610.0,0.6,索磷布韦维帕他韦片,吉利德,6.0
